EmployeeID,FirstName,Department,JobRole,Age,Gender,MaritalStatus,Education,State,City,HireDate,TerminationDate,Attrition,MonthlySalary,AnnualSalary,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHomeKM,NumCompaniesWorked,TrainingHoursLastYear
105037,Employee105037,Lab Services,Lab Technician,34,Male,Single,Associate Degree,PA,Philadelphia,2021-07-03,,No,4675.0,56100.0,5,3.0,3,No,4.6,3,11
111027,Employee111027,Human Resources,Benefits Coordinator,49,Male,Single,High School,NY,Rochester,2014-08-30,,No,5316.67,63800.0,2,2.0,2,No,8.5,4,2
106804,Employee106804,Pharmacy,Pharmacy Technician,43,Male,Divorced,Associate Degree,PA,Allentown,2018-04-02,,No,4416.67,53000.0,3,3.0,3,Yes,7.5,3,30
109659,Employee109659,Radiology,Imaging Specialist,43,female,Divorced,Doctorate,PA,Philadelphia,2025-03-29,,No,8800.0,105600.0,3,3.0,3,No,18.3,3,15
113612,Employee113612,Nursing,Charge Nurse,22,Female,Single,Associate Degree,NJ,Jersey City,2016-01-19,,No,7408.33,88900.0,2,4.0,2,No,1.0,2,18
113688,Employee113688,Lab Services,Lab Manager,21,Female,Single,Associate Degree,CT,Hartford,2018-03-07,,No,10000.0,120000.0,4,2.0,3,No,8.5,4,42
114120,Employee114120,Emergency,ER Nurse,37,Male,Divorced,Master's Degree,NY,Rochester,2020-06-16,,No,6725.0,80700.0,4,3.0,3,No,3.3,3,21
105546,Employee105546,IT,IT Support,31,Female,Married,Associate Degree,MA,Boston,2022-06-18,,No,3633.33,43600.0,4,4.0,1,Yes,2.3,1,29
105003,Employee105003,IT,Network Engineer,39,Female,Divorced,High School,CT,Stamford,2025-09-10,,No,5750.0,69000.0,3,2.0,2,Yes,1.0,2,29
101714,Employee101714,Surgery,Surgical Tech,27,Male,Single,Master's Degree,CT,New Haven,2022-02-07,,No,4816.67,57800.0,1,4.0,3,No,4.5,0,10
107641,Employee107641,Facilities,Custodian,48,Female,Single,Bachelor's Degree,NY,Rochester,2021-10-19,,No,5233.33,62800.0,2,2.0,3,Yes,6.8,2,25
111617,Employee111617,Nursing,Staff Nurse,38,Male,Single,Bachelor's Degree,NY,Albany,2024-10-13,,No,6125.0,73500.0,1,4.0,3,No,4.9,2,9
102612,Employee102612,IT,Network Engineer,31,Male,Married,Master's Degree,PA,Philadelphia,2018-02-08,,No,7475.0,89700.0,2,3.0,2,No,12.4,2,39
107394,Employee107394,Human Resources,HR Manager,38,Female,Divorced,Master's Degree,NY,Rochester,2015-03-04,,No,11458.33,137500.0,2,2.0,3,No,40.4,1,21
100389,Employee100389,IT,Network Engineer,24,Male,Single,Doctorate,PA,Allentown,2020-06-11,,No,8325.0,99900.0,2,4.0,3,No,33.3,2,48
110263,Employee110263,Finance,Financial Analyst,28,Female,Divorced,Associate Degree,PA,Allentown,2019-02-19,,No,6950.0,83400.0,1,2.0,5,No,14.2,2,36
112163,Employee112163,Emergency,ER Nurse,38,Female,Single,Bachelor's Degree,NY,Rochester,2024-10-29,,No,6191.67,74300.0,3,3.0,2,Yes,25.7,3,34
108021,Employee108021,Radiology,Radiologist,39,Male,Divorced,Bachelor's Degree,MA,Springfield,2019-08-01,,No,10066.67,120800.0,3,4.0,3,No,1.0,4,27
103496,Employee103496,IT,Systems Analyst,44,Female,Married,High School,NJ,Jersey City,2020-06-27,,No,7308.33,87700.0,5,2.0,3,No,3.1,4,47
111014,Employee111014,Human Resources,Benefits Coordinator,43,Male,Single,Master's Degree,CT,Hartford,2021-04-24,,No,5583.33,67000.0,3,1.0,2,No,4.7,2,3
104977,Employee104977,Radiology,Radiologic Technologist,21,Female,Single,Bachelor's Degree,NJ,Newark,2015-02-06,,No,6300.0,75600.0,3,2.0,3,No,2.1,6,31
109617,Employee109617,Human Resources,HR Manager,21,Male,Married,Bachelor's Degree,NY,Rochester,2025-10-04,,No,10275.0,123300.0,3,3.0,3,No,20.0,5,37
103543,Employee103543,Lab Services,Phlebotomist,36,Male,Single,Associate Degree,MA,Worcester,2022-10-16,,No,4316.67,51800.0,2,1.0,2,Yes,19.8,3,28
111986,Employee111986,Surgery,Anesthesiologist,31,Female,Married,Associate Degree,PA,Pittsburgh,2016-06-14,,No,10441.67,125300.0,3,1.0,3,No,8.5,2,33
107289,Employee107289,Surgery,Anesthesiologist,25,Female,Single,Bachelor's Degree,NJ,Newark,2025-04-14,,No,10858.33,130300.0,2,3.0,2,Yes,5.8,2,53
111767,Employee111767,Emergency,ER Physician,21,Male,Married,High School,PA,Allentown,2014-01-17,,No,10058.33,120700.0,2,3.0,2,Yes,34.8,4,31
107311,Employee107311,Human Resources,HR Manager,44,Male,Married,Master's Degree,PA,Allentown,2018-10-14,2024-06-10,Yes,11641.67,139700.0,1,3.0,2,No,25.1,2,23
100051,Employee100051,IT,IT Support,21,Female,Divorced,Doctorate,MA,Boston,2014-11-22,,No,7725.0,92700.0,3,1.0,5,Yes,24.7,5,29
110080,Employee110080,Pharmacy,Pharmacy Technician,36,Male,Single,High School,PA,Pittsburgh,2025-05-26,,No,4125.0,49500.0,5,4.0,3,Yes,16.7,1,24
106588,Employee106588,Pharmacy,Pharmacist,47,Female,Divorced,Bachelor's Degree,MA,Boston,2023-06-30,,No,7025.0,84300.0,2,2.0,3,No,14.0,1,5
111888,Employee111888,Radiology,Radiologic Technologist,49,Male,Single,Associate Degree,PA,Philadelphia,2024-10-23,2025-08-27,Yes,5841.67,70100.0,4,1.0,3,No,1.9,2,30
104230,Employee104230,Finance,Financial Analyst,26,Female,Single,Bachelor's Degree,MA,Boston,2014-07-13,,No,8133.33,97600.0,3,3.0,3,No,23.8,1,11
113394,Employee113394,Administration,Records Clerk,43,Male,Single,Associate Degree,NJ,Jersey City,2015-10-15,2017-03-29,Yes,4900.0,58800.0,2,3.0,3,No,7.7,3,0
112992,Employee112992,Finance,Accountant,45,Male,Single,High School,NY,Albany,2016-09-07,,No,4666.67,56000.0,4,3.0,3,Yes,35.2,2,29
100483,Employee100483,Emergency,ER Nurse,45,Male,Divorced,Master's Degree,PA,Allentown,2018-05-21,,No,7300.0,87600.0,4,3.0,4,No,16.6,1,69
111586,Employee111586,Administration,Records Clerk,22,Male,Divorced,Bachelor's Degree,NJ,Jersey City,2018-06-24,,No,5116.67,61400.0,1,3.0,3,No,7.5,5,23
113434,Employee113434,IT,Data Analyst,21,Female,Married,Associate Degree,CT,New Haven,2021-11-11,,No,6633.33,79600.0,1,3.0,3,No,6.9,1,8
102252,Employee102252,Pharmacy,Pharmacist,38,Male,Divorced,Associate Degree,NY,Rochester,2016-10-09,,No,6666.67,80000.0,2,4.0,4,No,10.1,4,34
104163,Employee104163,Pharmacy,Pharmacist,35,Female,Married,Associate Degree,CT,New Haven,2014-07-12,,No,7816.67,93800.0,4,2.0,2,Yes,10.3,1,18
114535,Employee114535,Finance,Billing Specialist,39,Male,Married,Associate Degree,CT,Stamford,2025-09-07,,No,6283.33,75400.0,4,4.0,2,No,2.9,1,22
110506,Employee110506,Administration,Admin Assistant,24,Female,Married,Master's Degree,PA,Allentown,2018-06-06,,No,5066.67,60800.0,3,4.0,5,No,25.5,3,42
111042,Employee111042,IT,Data Analyst,30,Male,Single,Master's Degree,MA,Boston,2016-12-08,,No,8125.0,97500.0,5,5.0,3,No,14.6,4,16
105093,Employee105093,Facilities,Facilities Manager,44,Female,Married,Master's Degree,NJ,Trenton,2025-01-07,,No,11325.0,135900.0,4,3.0,2,Yes,5.0,1,30
103104,Employee103104,Human Resources,HR Generalist,31,Female,Divorced,Bachelor's Degree,PA,Philadelphia,2017-01-06,,No,5116.67,61400.0,1,4.0,1,Yes,14.8,4,32
113196,Employee113196,Lab Services,Lab Technician,36,Male,Divorced,Bachelor's Degree,CT,New Haven,2016-08-01,,No,4858.33,58300.0,2,1.0,2,Yes,1.0,1,31
112320,Employee112320,Radiology,Radiologic Technologist,35,Male,Divorced,Associate Degree,NJ,Trenton,2018-11-14,,No,5641.67,67700.0,3,2.0,4,Yes,15.4,3,25
112060,Employee112060,IT,Network Engineer,34,Female,Divorced,High School,NY,Syracuse,2024-08-27,,No,5891.67,70700.0,3,1.0,2,No,32.1,0,32
110658,Employee110658,Finance,Financial Analyst,31,Male,Married,Master's Degree,NJ,Jersey City,2018-02-24,,No,7958.33,95500.0,1,3.0,3,No,1.7,1,59
102930,Employee102930,Radiology,Radiologist,48,Male,Married,Master's Degree,NJ,Newark,2024-05-02,,No,11158.33,133900.0,2,5.0,1,Yes,2.2,0,11
106777,Employee106777,Surgery,Surgical Tech,36,Female,Divorced,Bachelor's Degree,CT,Hartford,2020-11-17,,No,4083.33,49000.0,4,3.0,2,No,13.4,2,32
104970,Employee104970,Human Resources,HR Generalist,45,Male,Divorced,High School,NJ,Newark,2025-11-18,,No,3908.33,46900.0,2,2.0,3,Yes,12.2,1,23
112299,Employee112299,Lab Services,Lab Technician,41,Female,Divorced,Doctorate,NJ,Newark,2023-12-26,,No,6716.67,80600.0,1,3.0,3,No,10.7,1,44
100065,Employee100065,Finance,Accountant,46,Male,Divorced,Bachelor's Degree,NY,Albany,2017-05-06,,No,5200.0,62400.0,3,2.0,4,No,4.6,1,26
114430,Employee114430,Surgery,Anesthesiologist,41,Male,Divorced,Bachelor's Degree,NY,Buffalo,2024-05-19,,No,9500.0,114000.0,3,2.0,4,No,9.4,3,27
107574,Employee107574,Nursing,ICU Nurse,59,Male,Divorced,Bachelor's Degree,NY,Albany,2014-05-06,,No,6575.0,78900.0,2,2.0,2,No,24.0,1,16
108969,Employee108969,Emergency,ER Physician,21,Female,Married,Associate Degree,CT,New Haven,2016-08-05,,No,11183.33,134200.0,1,4.0,3,No,10.7,0,47
112366,Employee112366,Surgery,Surgical Tech,47,Male,Divorced,Associate Degree,CT,Stamford,2024-09-14,,No,4383.33,52600.0,3,3.0,2,No,4.1,5,35
104588,Employee104588,Human Resources,Recruiter,31,Male,Married,Bachelor's Degree,NJ,Newark,2025-05-10,2025-07-17,Yes,4575.0,54900.0,2,2.0,3,No,5.5,1,47
110927,Employee110927,Pharmacy,Pharmacist,36,Female,Married,High School,CT,Hartford,2023-09-08,2024-04-26,Yes,6916.67,83000.0,4,3.0,2,No,1.0,2,30
106403,Employee106403,Emergency,ER Physician,35,Female,Divorced,Bachelor's Degree,NJ,Trenton,2022-12-28,,No,10350.0,124200.0,3,1.0,3,No,14.1,5,15
110773,Employee110773,Nursing,Staff Nurse,26,Female,Single,Master's Degree,MA,Boston,2016-11-13,,No,6941.67,83300.0,3,2.0,2,No,13.2,4,20
106210,Employee106210,Pharmacy,Pharmacy Technician,43,Female,Single,Bachelor's Degree,MA,Worcester,2025-03-18,,No,4475.0,53700.0,2,2.0,2,No,2.3,4,16
104617,Employee104617,Surgery,Anesthesiologist,26,Female,Single,High School,MA,Worcester,2022-09-13,,No,9800.0,117600.0,3,2.0,2,No,1.0,0,3
111676,Employee111676,Lab Services,Lab Technician,37,Male,Divorced,High School,NY,Albany,2018-12-11,,No,4833.33,58000.0,4,3.0,1,No,7.7,0,29
103333,Employee103333,Surgery,Surgical Tech,29,Male,Married,High School,PA,Pittsburgh,2022-02-23,,No,4383.33,52600.0,1,2.0,1,Yes,1.2,1,3
110537,Employee110537,Administration,Records Clerk,48,Female,Married,Bachelor's Degree,PA,Allentown,2023-01-23,,No,5216.67,62600.0,3,2.0,4,No,44.3,1,32
112880,Employee112880,NURSING,ICU Nurse,40,Male,Divorced,Master's Degree,NY,Albany,2015-10-08,,No,6966.67,83600.0,2,3.0,4,Yes,26.5,3,38
107588,Employee107588,Pharmacy,Pharmacy Technician,43,female,Single,Bachelor's Degree,NJ,Newark,2017-10-14,,No,4733.33,56800.0,3,1.0,5,No,1.0,2,33
102816,Employee102816,Facilities,Custodian,33,Male,Married,Bachelor's Degree,NJ,Jersey City,2024-06-19,,No,4391.67,52700.0,3,3.0,1,No,10.2,3,44
103965,Employee103965,Finance,Financial Analyst,31,Female,Single,Associate Degree,PA,Philadelphia,2017-05-08,,No,7725.0,92700.0,2,4.0,1,Yes,3.1,4,21
107607,Employee107607,IT,Network Engineer,36,Female,Married,Associate Degree,NY,Rochester,2019-11-28,,No,6233.33,74800.0,3,3.0,4,No,11.7,1,19
105382,Employee105382,Patient Support,Patient Coordinator,29,Male,Divorced,Bachelor's Degree,NY,Buffalo,2015-06-17,,No,4158.33,49900.0,4,3.0,3,No,25.4,0,13
105940,Employee105940,Patient Support,Patient Coordinator,53,Male,Divorced,High School,NY,Albany,2014-02-03,,No,4966.67,59600.0,2,3.0,3,No,20.1,4,26
112219,Employee112219,Surgery,Anesthesiologist,21,Female,Married,Associate Degree,CT,New Haven,2015-02-09,,No,10716.67,128600.0,2,1.0,3,No,1.0,3,38
108917,Employee108917,Administration,Office Manager,21,Male,Divorced,Associate Degree,PA,Philadelphia,2023-06-26,2025-11-27,Yes,10433.33,125200.0,3,3.0,3,No,1.1,6,38
103242,Employee103242,Radiology,Radiologic Technologist,27,Female,Divorced,Master's Degree,PA,Philadelphia,2021-02-16,,No,6500.0,78000.0,4,3.0,4,Yes,14.6,1,26
110532,Employee110532,Lab Services,Lab Manager,25,Male,Single,Bachelor's Degree,NY,Syracuse,2020-08-26,,No,10966.67,131600.0,4,3.0,2,Yes,1.0,2,23
102794,Employee102794,Human Resources,Benefits Coordinator,43,Male,Married,Master's Degree,MA,Boston,2024-10-08,,No,5500.0,66000.0,4,3.0,4,No,,1,28
113501,Employee113501,Radiology,Imaging Specialist,39,Female,Married,Associate Degree,NJ,Trenton,2015-06-30,,No,8383.33,100600.0,5,2.0,3,No,9.6,3,23
114777,Employee114777,HUMAN RESOURCES,HR Generalist,47,Male,Single,Bachelor's Degree,MA,Springfield,2016-02-14,,No,5108.33,61300.0,3,3.0,3,Yes,4.3,0,37
105734,Employee105734,Radiology,Imaging Specialist,31,female,Married,Bachelor's Degree,CT,New Haven,2018-08-02,,No,7191.67,86300.0,3,2.0,3,No,4.5,4,19
102525,Employee102525,Finance,Accountant,30,Female,Divorced,Master's Degree,NJ,Newark,2015-11-05,,No,5516.67,66200.0,3,2.0,3,No,1.0,1,29
101736,Employee101736,Nursing,Charge Nurse,21,Male,Married,Master's Degree,PA,Pittsburgh,2022-03-10,,No,8216.67,98600.0,3,3.0,4,Yes,3.3,4,30
107961,Employee107961,Patient Support,Intake Specialist,34,Male,Married,Bachelor's Degree,MA,Boston,2025-05-08,,No,6958.33,83500.0,2,3.0,3,No,2.0,2,30
103125,Employee103125,Human Resources,Recruiter,30,Male,Single,Master's Degree,CT,New Haven,2014-09-29,,No,5416.67,65000.0,2,4.0,2,No,23.4,1,30
104941,Employee104941,Radiology,Imaging Specialist,38,Female,Single,Bachelor's Degree,CT,Stamford,2015-08-10,,No,7291.67,87500.0,4,4.0,3,No,6.9,3,14
113271,Employee113271,Radiology,Imaging Specialist,35,Male,Single,Master's Degree,CT,Hartford,2018-10-25,,No,8208.33,98500.0,2,4.0,2,No,14.8,0,41
112995,Employee112995,Finance,Accountant,36,Female,Married,Associate Degree,PA,Philadelphia,2020-04-28,2022-12-28,Yes,4483.33,53800.0,2,2.0,2,No,2.1,2,11
113976,Employee113976,Facilities,Maintenance Tech,37,Male,Divorced,High School,PA,Allentown,2016-10-16,,No,4291.67,51500.0,3,3.0,3,No,7.6,3,41
107976,Employee107976,Pharmacy,Pharmacist,22,Female,Divorced,Bachelor's Degree,CT,Hartford,2018-02-19,2025-08-30,Yes,7341.67,88100.0,3,3.0,1,No,,3,30
100274,Employee100274,Radiology,Radiologist,25,Male,Married,Bachelor's Degree,NY,Syracuse,2019-08-27,,No,10666.67,128000.0,3,4.0,3,Yes,7.0,1,10
113998,Employee113998,Human Resources,HR Generalist,33,Female,Single,Master's Degree,NJ,Jersey City,2015-04-13,,No,5825.0,69900.0,2,1.0,2,No,5.6,3,33
111137,Employee111137,Patient Support,Patient Coordinator,43,Female,Single,Associate Degree,NJ,Newark,2022-03-03,,No,4175.0,50100.0,3,3.0,3,No,1.7,2,43
114479,Employee114479,Facilities,Maintenance Tech,36,female,Married,Bachelor's Degree,PA,Philadelphia,2018-02-14,,No,4875.0,58500.0,4,2.0,3,No,43.4,1,39
113252,Employee113252,IT,Data Analyst,41,Female,Single,Associate Degree,MA,Boston,2023-04-26,,No,6808.33,81700.0,2,2.0,2,Yes,1.0,0,26
107022,Employee107022,Lab Services,Phlebotomist,34,Male,Divorced,Bachelor's Degree,PA,Allentown,2021-02-10,,No,5108.33,61300.0,2,3.0,2,No,9.0,3,22
114165,Employee114165,Nursing,Nurse Practitioner,46,Male,Divorced,Bachelor's Degree,NJ,Newark,2016-01-21,,No,7583.33,91000.0,3,2.0,2,No,7.4,2,45
114773,Employee114773,Pharmacy,Pharmacist,41,Female,Single,Associate Degree,MA,Boston,2019-10-25,2022-08-01,Yes,6091.67,73100.0,4,3.0,2,Yes,20.5,3,9
106556,Employee106556,Nursing,ICU Nurse,41,Female,Divorced,Associate Degree,NY,Syracuse,2018-08-07,,No,5666.67,68000.0,2,4.0,2,Yes,1.3,1,23
105579,Employee105579,Lab Services,Phlebotomist,32,Female,Married,Doctorate,MA,Springfield,2018-09-07,2021-07-12,Yes,6500.0,78000.0,4,3.0,2,No,1.3,1,32
105497,Employee105497,Surgery,Surgical Tech,44,Male,Divorced,Associate Degree,MA,Boston,2021-09-19,2024-08-09,Yes,4658.33,55900.0,2,3.0,3,No,1.0,2,19
101453,Employee101453,Radiology,Radiologist,36,Male,Married,Bachelor's Degree,MA,Springfield,2024-01-21,,No,10333.33,124000.0,2,4.0,4,Yes,16.7,1,20
110908,Employee110908,Finance,Financial Analyst,49,Male,Single,Bachelor's Degree,NY,Syracuse,2017-06-10,,No,8000.0,96000.0,3,2.0,3,No,1.9,2,39
112438,Employee112438,Lab Services,Phlebotomist,27,Female,Divorced,Bachelor's Degree,MA,Worcester,2022-08-25,,No,5091.67,61100.0,2,3.0,1,Yes,3.3,3,22
102693,Employee102693,Administration,Admin Assistant,25,Female,Divorced,Master's Degree,PA,Philadelphia,2023-03-11,2023-10-19,Yes,5641.67,67700.0,1,4.0,2,No,14.3,3,33
102768,Employee102768,Surgery,Surgeon,34,Male,Married,Master's Degree,CT,Stamford,2014-07-28,,No,11583.33,139000.0,3,3.0,3,Yes,4.1,4,28
108411,Employee108411,Emergency,Paramedic,25,Male,Married,Master's Degree,NJ,Newark,2023-05-05,,No,5133.33,61600.0,1,3.0,3,No,4.5,2,32
100240,Employee100240,Nursing,Charge Nurse,37,Male,Married,High School,CT,Stamford,2021-08-15,,No,7000.0,84000.0,3,2.0,1,No,3.5,4,24
101132,Employee101132,Lab Services,Phlebotomist,29,Female,Married,Bachelor's Degree,MA,Springfield,2015-03-09,,No,4841.67,58100.0,3,2.0,2,No,9.0,2,38
114439,Employee114439,Finance,Billing Specialist,32,Male,Single,High School,NJ,Trenton,2021-11-18,,No,7408.33,88900.0,3,1.0,4,Yes,42.0,2,20
107894,Employee107894,Patient Support,Patient Coordinator,38,Female,Single,Doctorate,PA,Pittsburgh,2024-01-24,,No,7400.0,88800.0,3,3.0,2,No,28.7,3,13
103265,Employee103265,Facilities,Maintenance Tech,37,Female,Married,Master's Degree,CT,Stamford,2024-03-30,,No,5633.33,67600.0,3,3.0,3,No,2.4,0,30
110432,Employee110432,Lab Services, Lab Manager  ,38,Non-Binary,Single,Bachelor's Degree,PA,Pittsburgh,2023-09-14,2025-05-11,Yes,10533.33,126400.0,3,2.0,3,No,10.3,3,44
105350,Employee105350,Nursing,Charge Nurse,47,Female,Divorced,Bachelor's Degree,CT,Stamford,2022-02-10,,No,7091.67,85100.0,3,3.0,3,Yes,3.5,2,27
113342,Employee113342,Human Resources,HR Manager,36,Female,Divorced,Master's Degree,NY,Rochester,2021-09-25,,No,10841.67,130100.0,3,2.0,2,No,1.0,3,20
105765,Employee105765,Nursing,Nurse Practitioner,32,Male,Married,High School,NY,Syracuse,2023-09-04,,No,6258.33,75100.0,3,1.0,1,No,2.5,1,46
101384,Employee101384,Facilities,Maintenance Tech,51,Non-Binary,Divorced,Master's Degree,NY,Albany,2019-02-17,,No,5791.67,69500.0,2,3.0,4,No,6.9,3,0
103075,Employee103075,Human Resources,Benefits Coordinator,38,Male,Married,Associate Degree,CT,Hartford,2018-12-12,,No,5316.67,63800.0,3,1.0,3,Yes,1.0,3,3
104861,Employee104861,Radiology,Radiologic Technologist,29,Female,Divorced,Master's Degree,NY,Syracuse,2023-06-11,,No,6300.0,75600.0,4,3.0,3,No,14.5,2,0
101358,Employee101358,Surgery,Anesthesiologist,31,Female,Married,Bachelor's Degree,CT,Hartford,2022-02-25,,No,11250.0,135000.0,2,3.0,2,Yes,11.9,2,30
104872,Employee104872,Pharmacy, Pharmacy Technician  ,42,male,Single,Bachelor's Degree,NY,Albany,2021-10-13,,No,4933.33,59200.0,1,3.0,2,No,24.1,1,40
102631,Employee102631,Surgery,Surgeon,35,Female,Married,Associate Degree,PA,Philadelphia,2023-07-25,,No,10166.67,122000.0,3,3.0,4,No,26.7,1,33
111025,Employee111025,Administration,Admin Assistant,33,Female,Married,High School,NJ,Jersey City,2025-11-29,,No,4091.67,49100.0,2,3.0,3,Yes,54.1,3,31
100625,Employee100625,Patient Support,Patient Coordinator,27,Female,Single,Master's Degree,CT,Hartford,2017-04-25,,No,5683.33,68200.0,4,2.0,2,No,1.6,1,60
100840,Employee100840,Facilities,Maintenance Tech,38,Male,Married,Associate Degree,NY,Buffalo,2018-01-14,,No,5616.67,67400.0,4,3.0,4,No,10.2,2,38
104724,Employee104724,Lab Services,Phlebotomist,28,Male,Single,Bachelor's Degree,NJ,Newark,2017-05-26,,No,4541.67,54500.0,1,5.0,2,No,61.0,4,28
107664,Employee107664,Human Resources,HR Generalist,32,Male,Single,Master's Degree,PA,Philadelphia,2024-01-18,,No,5433.33,65200.0,3,2.0,1,Yes,2.2,1,41
100324,Employee100324,Surgery,Surgical Tech,45,Male,Divorced,Associate Degree,PA,Philadelphia,2017-02-01,,No,5258.33,63100.0,3,4.0,3,Yes,4.7,1,8
112089,Employee112089,IT,Systems Analyst,52,Female,Married,Bachelor's Degree,NY,Syracuse,2020-05-23,,No,6333.33,76000.0,1,1.0,1,No,3.0,3,82
113944,Employee113944,Pharmacy,Pharmacist,21,Female,Married,Doctorate,PA,Philadelphia,2020-01-02,,No,8433.33,101200.0,3,2.0,1,Yes,20.7,1,30
101868,Employee101868,Radiology,Radiologist,29,Male,Divorced,Bachelor's Degree,NJ,Jersey City,2023-01-11,,No,9833.33,118000.0,3,4.0,2,No,10.5,1,19
105257,Employee105257,Surgery,Anesthesiologist,39,Male,Single,Doctorate,MA,Worcester,2020-03-23,,No,12758.33,153100.0,2,3.0,2,Yes,1.0,0,40
102827,Employee102827,Radiology,Imaging Specialist,41,female,Married,Bachelor's Degree,CT,Hartford,2020-10-17,,No,6741.67,80900.0,3,3.0,4,No,1.0,1,11
105173,Employee105173,Lab Services,Lab Manager,43,Non-Binary,Divorced,Bachelor's Degree,CT,Stamford,2015-10-26,,No,10383.33,124600.0,4,4.0,3,No,13.1,3,29
107084,Employee107084,Pharmacy,Pharmacy Technician,30,Female,Married,High School,CT,New Haven,2023-09-10,,No,3550.0,42600.0,4,3.0,2,No,14.4,1,44
103928,Employee103928,Finance,Financial Analyst,30,Female,Single,Master's Degree,NY,Syracuse,2022-12-02,,No,8008.33,96100.0,2,2.0,3,No,26.9,6,30
108630,Employee108630,Administration,Records Clerk,21,Female,Divorced,Bachelor's Degree,MA,Springfield,2022-09-03,2023-07-09,Yes,4658.33,55900.0,3,2.0,3,Yes,9.1,0,45
100120,Employee100120,Human Resources,HR Generalist,35,Female,Divorced,Associate Degree,PA,Pittsburgh,2024-04-24,,No,3975.0,47700.0,4,3.0,2,No,18.4,1,34
114355,Employee114355,Emergency,ER Nurse,45,male,Married,Master's Degree,NJ,Trenton,2019-12-12,,No,7000.0,84000.0,4,5.0,4,No,1.0,2,31
114109,Employee114109,EMERGENCY,ER Physician,43,Female,Married,High School,NY,Albany,2021-02-09,,No,9450.0,113400.0,1,1.0,2,No,1.0,3,29
102378,Employee102378,IT,IT Support,36,Male,Divorced,Associate Degree,CT,Stamford,2020-10-09,,No,5266.67,63200.0,3,2.0,2,No,15.8,5,6
105911,Employee105911,Lab Services,Lab Manager,39,Male,Married,High School,NJ,Jersey City,2015-04-15,,No,10091.67,121100.0,4,1.0,3,No,4.7,0,44
107510,Employee107510,Human Resources,HR Generalist,34,Female,Married,Master's Degree,NJ,Jersey City,2023-04-17,,No,5691.67,68300.0,4,3.0,4,No,1.0,2,22
110032,Employee110032,ADMINISTRATION,Records Clerk,22,Male,Single,Master's Degree,PA,Allentown,2025-03-11,2025-12-29,Yes,5058.33,60700.0,1,2.0,3,Yes,18.1,2,30
109219,Employee109219,Finance,Billing Specialist,57,Female,Divorced,High School,NJ,Newark,2025-09-18,2025-12-15,Yes,6358.33,76300.0,2,1.0,2,No,21.8,3,41
103302,Employee103302,Surgery,Anesthesiologist,42,male,Married,Bachelor's Degree,NJ,Jersey City,2025-10-06,,No,10925.0,131100.0,2,1.0,3,Yes,5.1,5,21
107525,Employee107525,Administration,Office Manager,27,Male,Single,Bachelor's Degree,CT,New Haven,2021-08-09,,No,10875.0,130500.0,5,3.0,3,No,10.5,4,28
104173,Employee104173,Surgery,Surgical Tech,30,Female,Married,Bachelor's Degree,NJ,Trenton,2025-01-11,,No,4700.0,56400.0,4,3.0,2,No,30.1,4,5
111294,Employee111294,Emergency,ER Physician,21,Female,Married,Bachelor's Degree,PA,Philadelphia,2020-12-29,,No,10700.0,128400.0,3,1.0,3,No,5.6,1,36
109093,Employee109093,Surgery,Surgical Tech,27,Male,Divorced,High School,NY,Albany,2025-03-01,,No,4116.67,49400.0,3,2.0,3,No,26.1,2,33
107880,Employee107880,Lab Services,Phlebotomist,48,Male,Single,Bachelor's Degree,PA,Philadelphia,2018-03-24,,No,5300.0,63600.0,1,1.0,3,No,30.4,1,45
112660,Employee112660,Human Resources,HR Manager,42,Male,Married,Bachelor's Degree,PA,Pittsburgh,2018-10-28,,No,10675.0,128100.0,2,1.0,2,No,8.0,4,16
109397,Employee109397,Pharmacy,Pharmacy Technician,40,Male,Single,Master's Degree,CT,Stamford,2018-01-24,,No,6116.67,73400.0,1,2.0,2,No,2.1,0,60
114224,Employee114224,Human Resources,HR Generalist,56,Female,Single,High School,MA,Boston,2025-07-26,,No,4216.67,50600.0,4,3.0,4,No,2.5,2,8
114798,Employee114798,Human Resources,HR Manager,57,Female,Divorced,Bachelor's Degree,NJ,Trenton,2025-07-21,,No,10225.0,122700.0,4,4.0,3,No,3.0,4,37
105038,Employee105038,Human Resources,HR Generalist,32,Female,Single,Associate Degree,NY,Rochester,2016-02-27,2016-10-23,Yes,4475.0,53700.0,2,2.0,3,No,1.4,2,35
106722,Employee106722,Patient Support,Patient Coordinator,45,Female,Divorced,Associate Degree,NY,Syracuse,2014-06-13,,No,5100.0,61200.0,5,3.0,3,Yes,39.6,3,26
104051,Employee104051,Radiology,Imaging Specialist,21,Female,Married,Bachelor's Degree,CT,New Haven,2019-05-16,,No,7208.33,86500.0,4,3.0,2,No,8.4,2,30
106964,Employee106964,Administration,Records Clerk,31,Male,Single,Bachelor's Degree,NJ,Jersey City,2025-03-14,,No,4858.33,58300.0,1,1.0,3,No,26.9,1,50
100553,Employee100553,Lab Services,Phlebotomist,30,Female,Divorced,Master's Degree,NJ,Newark,2014-03-11,,No,5850.0,70200.0,2,1.0,3,Yes,13.4,2,5
100407,Employee100407,Finance,Billing Specialist,45,Female,Divorced,Bachelor's Degree,NJ,Newark,2015-11-02,,No,8208.33,98500.0,3,3.0,3,Yes,10.8,2,12
